INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_205706.wav,4.062,2024-06-13,20:57:06,20,2024-06-13,08:57:06,8,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,SG4BDjxGIY767qZc1UEqVg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_205734.wav,4.993,2024-06-13,20:57:34,20,2024-06-13,08:57:34,8,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,7UycpINksNRNV3obL1WSJw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_205755.wav,3.875,2024-06-13,20:57:55,20,2024-06-13,08:57:55,8,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,vDDZebSzQpKNfeq+kgu7gQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_205920.wav,4.499,2024-06-13,20:59:20,20,2024-06-13,08:59:20,8,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,LaisI3x4+G3K4cD7kAnoYQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210054.wav,4.866,2024-06-13,21:00:54,21,2024-06-13,09:00:54,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,n8IlfnCgSqINmQ3Xn5PhLA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210110.wav,4.846,2024-06-13,21:01:10,21,2024-06-13,09:01:10,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,+mgQtuXTw4+k9/SN7V2Wmw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210039.wav,10.005,2024-06-13,21:00:39,21,2024-06-13,09:00:39,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,fOgWIDgl7I2aWg+ZylAHWQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210007.wav,15,2024-06-13,21:00:07,21,2024-06-13,09:00:07,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,ZR7X7mZzCe3I8q+0qYV6jw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210129.wav,4.325,2024-06-13,21:01:29,21,2024-06-13,09:01:29,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,oPZEC3y3BUBdYwIvYd5DUw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210216.wav,5.407,2024-06-13,21:02:16,21,2024-06-13,09:02:16,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,IzOT6lZz8/8tSBZpmR2/tA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210151.wav,4.741,2024-06-13,21:01:51,21,2024-06-13,09:01:51,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,tlLs2Kb0HovLQoxO8z9VGg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210237.wav,4.257,2024-06-13,21:02:37,21,2024-06-13,09:02:37,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,PMpzETrqHKkb8SxftRaH/g==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210331.wav,5.182,2024-06-13,21:03:31,21,2024-06-13,09:03:31,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,C5SB0CiWupR+Z6EDTzi6IQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210409.wav,9.818,2024-06-13,21:04:09,21,2024-06-13,09:04:09,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,W12ya1E5ZCjC0JhYVA3fjA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210452.wav,9.439,2024-06-13,21:04:52,21,2024-06-13,09:04:52,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,nTQYiNZdgPqBcMNAa3RUqQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210514.wav,7.669,2024-06-13,21:05:14,21,2024-06-13,09:05:14,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,Sd2d+hzXNoScuvntTO14Dw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210425.wav,15,2024-06-13,21:04:25,21,2024-06-13,09:04:25,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,5NFH8sxOA7sPprhSM/jeYA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210812.wav,4.094,2024-06-13,21:08:12,21,2024-06-13,09:08:12,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,w1zFAXXgEdpqJ9jPa1QFng==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210854.wav,8.009,2024-06-13,21:08:54,21,2024-06-13,09:08:54,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,FNIjOwbDCpQS+UYW6L2gQQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210840.wav,5.99,2024-06-13,21:08:40,21,2024-06-13,09:08:40,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,JOvJuebs3u+DNkgJ6geTsw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210712.wav,6.793,2024-06-13,21:07:12,21,2024-06-13,09:07:12,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,2VhkS7B/LHMD26H8hixmxQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210525.wav,14.409,2024-06-13,21:05:25,21,2024-06-13,09:05:25,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,mbqremsqu19aO944Wa+vkg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210915.wav,5.076,2024-06-13,21:09:15,21,2024-06-13,09:09:15,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,cmqcnxYpJvcZo+FZK5Tg+Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210936.wav,4.581,2024-06-13,21:09:36,21,2024-06-13,09:09:36,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,IkDqnUzX8eK44tmCTRsV8Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_210957.wav,7.464,2024-06-13,21:09:57,21,2024-06-13,09:09:57,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,BW2k9+4B3v4Rw+7jfyntYA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211005.wav,10.569,2024-06-13,21:10:05,21,2024-06-13,09:10:05,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,ZRNppbADUzP4vl1vg4qeVA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211033.wav,5.394,2024-06-13,21:10:33,21,2024-06-13,09:10:33,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,b4jEHlT2BTHd10I17GZUVw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211019.wav,6.066,2024-06-13,21:10:19,21,2024-06-13,09:10:19,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,oJHfKfKQRt4Wtn1KBnstLg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211041.wav,6.615,2024-06-13,21:10:41,21,2024-06-13,09:10:41,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,A6sgyqG5vhLEzEFYEICbYg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211050.wav,5.633,2024-06-13,21:10:50,21,2024-06-13,09:10:50,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,8HrFNssdxvinqVYTOlyb+g==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211127.wav,8.684,2024-06-13,21:11:27,21,2024-06-13,09:11:27,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,jexAWpTcVyrz1QB7IPdz8w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211136.wav,6.619,2024-06-13,21:11:36,21,2024-06-13,09:11:36,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,7kgaZZuvKkj5IyfJ8RPO5Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211103.wav,15,2024-06-13,21:11:03,21,2024-06-13,09:11:03,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,bwx3bhwCWndMP0zX/ocR9A==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211151.wav,5.538,2024-06-13,21:11:51,21,2024-06-13,09:11:51,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,Q8R3ETrJMGh7cUI0cgSd4Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211209.wav,4.679,2024-06-13,21:12:09,21,2024-06-13,09:12:09,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,jb0A/N2RgIVc6Vme2zpjag==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211250.wav,5.034,2024-06-13,21:12:50,21,2024-06-13,09:12:50,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,LF3t93+BUlAVjbMdFCAvNg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211300.wav,3.461,2024-06-13,21:13:00,21,2024-06-13,09:13:00,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,vO4mtEpJP/EtEfD8kgu62Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211326.wav,3.226,2024-06-13,21:13:26,21,2024-06-13,09:13:26,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,efscnqfVGo8EEtav7qyEfg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211616.wav,3.779,2024-06-13,21:16:16,21,2024-06-13,09:16:16,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,fMdHaLlWAHlQeCs54gzTxA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211226.wav,15,2024-06-13,21:12:26,21,2024-06-13,09:12:26,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,zR8V9GXAE/8DzcHdtBLYBg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211316.wav,6.882,2024-06-13,21:13:16,21,2024-06-13,09:13:16,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,H09h7odXcrrldpHHWUQ4jA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211803.wav,3.383,2024-06-13,21:18:03,21,2024-06-13,09:18:03,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,2E/TcKjuZkokgafFMGI/bQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211749.wav,13.484,2024-06-13,21:17:49,21,2024-06-13,09:17:49,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,3vi+Dg10fZx37T/evf1Vlg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211815.wav,6.046,2024-06-13,21:18:15,21,2024-06-13,09:18:15,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,oliK1CXxqB99D6CIhWc97g==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211825.wav,3.773,2024-06-13,21:18:25,21,2024-06-13,09:18:25,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,fB2S8n6Qy7Zd9lXs/PM54Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211855.wav,11.639,2024-06-13,21:18:55,21,2024-06-13,09:18:55,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,AVL6ISWTWyMBdvCFe4BStA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211935.wav,6.47,2024-06-13,21:19:35,21,2024-06-13,09:19:35,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,B2ZXBe4f14bUt75oBw3OKQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212016.wav,5.714,2024-06-13,21:20:16,21,2024-06-13,09:20:16,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,nMHSSp0wG4rXUe1BtBWOJA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_211921.wav,13.614,2024-06-13,21:19:21,21,2024-06-13,09:19:21,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,QsVm4Jo6vg5dQXPAv4iyEw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212031.wav,15,2024-06-13,21:20:31,21,2024-06-13,09:20:31,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,u3QqNZ+kN8ZJOu10d9L5zw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212047.wav,15,2024-06-13,21:20:47,21,2024-06-13,09:20:47,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,9gXizoOPkB1mjdsptdBKeQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212102.wav,10.684,2024-06-13,21:21:02,21,2024-06-13,09:21:02,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,mke7xnW+4XaBjVBCwn2D1A==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212122.wav,9.456,2024-06-13,21:21:22,21,2024-06-13,09:21:22,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,n7xMLlaOUNQACLNcjyLUOA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212137.wav,15,2024-06-13,21:21:37,21,2024-06-13,09:21:37,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,a8D7i3rLap6Qtw1TrmETAA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212155.wav,15,2024-06-13,21:21:55,21,2024-06-13,09:21:55,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,uv4R8e0lqQ8pNvUY4Ml6Uw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212210.wav,15,2024-06-13,21:22:10,21,2024-06-13,09:22:10,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,pAvOo6OePeeYEITSjEBZzw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212302.wav,6.23,2024-06-13,21:23:02,21,2024-06-13,09:23:02,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,UsqFrUyZ2Uf58wpO5cVMow==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212228.wav,15,2024-06-13,21:22:28,21,2024-06-13,09:22:28,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,wJL1OGD9HOYqn5LhCfM9/w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212246.wav,15,2024-06-13,21:22:46,21,2024-06-13,09:22:46,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,3hzGq8yUJ/7qNCIsgLr47A==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212310.wav,6.506,2024-06-13,21:23:10,21,2024-06-13,09:23:10,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,eqAZYmxAKE8/qe6pz9TL2Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212321.wav,7.517,2024-06-13,21:23:21,21,2024-06-13,09:23:21,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,Un5w+I+PIWoa78Wwk2aELQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212329.wav,15,2024-06-13,21:23:29,21,2024-06-13,09:23:29,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,bTVbtQlCX8eo+hTtg7GT9w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212347.wav,6.355,2024-06-13,21:23:47,21,2024-06-13,09:23:47,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,j+i96VnWAwc3/ycb0RDevQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212354.wav,6.595,2024-06-13,21:23:54,21,2024-06-13,09:23:54,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,1dCgX20NAykSWlDpjCZyBg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212401.wav,8.547,2024-06-13,21:24:01,21,2024-06-13,09:24:01,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,8lc1a2Klgirm7ZEheatTdg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212413.wav,15,2024-06-13,21:24:13,21,2024-06-13,09:24:13,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,S2TGmxitu+yLgJSEZItd8g==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212603.wav,15,2024-06-13,21:26:03,21,2024-06-13,09:26:03,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,qtPnZCYWeAN+0BQNdMW/4w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212618.wav,14.285,2024-06-13,21:26:18,21,2024-06-13,09:26:18,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,FMk4xOURz6NbbLkVEtNZyg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212635.wav,15,2024-06-13,21:26:35,21,2024-06-13,09:26:35,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,+PLBN0bRq+7kH8GVNyt5ZQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212653.wav,10.978,2024-06-13,21:26:53,21,2024-06-13,09:26:53,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,pZOrE7tA/YcSx6GNHxWePQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212711.wav,7.129,2024-06-13,21:27:11,21,2024-06-13,09:27:11,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,YZpGVpBIdzVfHxF3pdlyxg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212731.wav,4.469,2024-06-13,21:27:31,21,2024-06-13,09:27:31,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,tdmpjEqtBXlwTevU/eWBow==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212747.wav,15,2024-06-13,21:27:47,21,2024-06-13,09:27:47,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,jhlCmXU9OY7WiwEVv9/cEw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3,,SMU08448_20240613_212908.wav,5.395,2024-06-13,21:29:08,21,2024-06-13,09:29:08,9,41.76939,12.42317,Song Meter Mini Bat,SMU08448,4.3,SMU08448,,,,,,,1,,,,,,oPNv1Jk7+Y1g6wvTAKdyqQ==
