DATE,TIME,LAT,NS,LON,EW,POWER(V),TEMP(C),#FSFILES,#ZCFILES,#SCRUBBED
2024-Jun-10,21:10:00,41.75729,N,12.39586,E,5.5,23.25,1,0,2
2024-Jun-10,21:11:00,41.75729,N,12.39586,E,5.5,23.50,0,0,4
2024-Jun-10,21:12:00,41.75729,N,12.39586,E,5.5,23.50,1,0,2
2024-Jun-10,21:13:00,41.75729,N,12.39586,E,5.5,23.25,0,0,4
2024-Jun-10,21:14:00,41.75729,N,12.39586,E,5.5,23.25,3,0,4
2024-Jun-10,21:15:00,41.75729,N,12.39586,E,5.5,23.25,3,0,0
2024-Jun-10,21:16:00,41.75729,N,12.39586,E,5.5,23.25,2,0,4
2024-Jun-10,21:17:00,41.75729,N,12.39586,E,5.5,23.25,1,0,3
2024-Jun-10,21:18:00,41.75729,N,12.39586,E,5.4,23.25,0,0,3
2024-Jun-10,21:19:00,41.75729,N,12.39586,E,5.4,23.25,1,0,2
2024-Jun-10,21:20:00,41.75729,N,12.39586,E,5.4,23.00,2,0,1
2024-Jun-10,21:21:00,41.75729,N,12.39586,E,5.4,23.00,1,0,2
2024-Jun-10,21:22:00,41.75729,N,12.39586,E,5.4,23.00,4,0,1
2024-Jun-10,21:23:00,41.75729,N,12.39586,E,5.4,22.75,3,0,0
2024-Jun-10,21:24:00,41.75729,N,12.39586,E,5.4,22.75,4,0,1
2024-Jun-10,21:25:00,41.75729,N,12.39586,E,5.4,23.25,3,0,2
2024-Jun-10,21:26:00,41.75729,N,12.39586,E,5.4,23.25,3,0,1
2024-Jun-10,21:27:00,41.75729,N,12.39586,E,5.5,23.25,4,0,0
2024-Jun-10,21:28:00,41.75729,N,12.39586,E,5.4,23.25,4,0,0
2024-Jun-10,21:29:00,41.75729,N,12.39586,E,5.4,23.25,3,0,1
2024-Jun-10,21:30:00,41.75729,N,12.39586,E,5.4,23.25,3,0,0
2024-Jun-10,21:31:00,41.75729,N,12.39586,E,5.4,23.00,3,0,1
2024-Jun-10,21:32:00,41.75729,N,12.39586,E,5.4,23.25,4,0,0
2024-Jun-10,21:33:00,41.75729,N,12.39586,E,5.4,23.25,4,0,0
2024-Jun-10,21:34:00,41.75729,N,12.39586,E,5.4,23.25,3,0,1
2024-Jun-10,21:35:00,41.75729,N,12.39586,E,5.4,23.00,4,0,0
2024-Jun-10,21:36:00,41.75729,N,12.39586,E,5.4,23.25,3,0,2
2024-Jun-10,21:37:00,41.75729,N,12.39586,E,5.4,23.25,0,0,4
2024-Jun-10,21:38:00,41.75729,N,12.39586,E,5.4,23.25,4,0,0
2024-Jun-10,21:39:00,41.75729,N,12.39586,E,5.4,23.25,1,0,2
2024-Jun-10,21:40:00,41.75729,N,12.39586,E,5.4,23.00,2,0,4
2024-Jun-10,21:41:00,41.75729,N,12.39586,E,5.4,23.25,1,0,3
2024-Jun-10,21:42:00,41.75729,N,12.39586,E,5.4,23.00,2,0,3
2024-Jun-10,21:43:00,41.75729,N,12.39586,E,5.4,23.00,2,0,3
2024-Jun-10,21:44:00,41.75729,N,12.39586,E,5.4,23.00,2,0,2
2024-Jun-10,21:45:00,41.75729,N,12.39586,E,5.4,23.00,0,0,4
2024-Jun-10,21:46:00,41.75729,N,12.39586,E,5.4,23.00,2,0,3
2024-Jun-10,21:47:00,41.75729,N,12.39586,E,5.4,23.00,0,0,5
2024-Jun-10,21:48:00,41.75729,N,12.39586,E,5.4,23.00,1,0,3
2024-Jun-10,21:49:00,41.75729,N,12.39586,E,5.4,23.00,0,0,6
2024-Jun-10,21:50:00,41.75729,N,12.39586,E,5.4,23.00,2,0,2
2024-Jun-10,21:51:00,41.75729,N,12.39586,E,5.4,23.00,2,0,2
2024-Jun-10,21:52:00,41.75729,N,12.39586,E,5.4,23.00,1,0,5
2024-Jun-10,21:53:00,41.75729,N,12.39586,E,5.4,23.00,0,0,4
2024-Jun-10,21:54:00,41.75729,N,12.39586,E,5.4,23.00,2,0,3
2024-Jun-10,21:55:00,41.75729,N,12.39586,E,5.4,22.75,2,0,2
2024-Jun-10,21:56:00,41.75729,N,12.39586,E,5.4,22.75,1,0,3
2024-Jun-10,21:57:00,41.75729,N,12.39586,E,5.4,22.75,3,0,1
2024-Jun-10,21:58:00,41.75729,N,12.39586,E,5.4,22.75,3,0,0
2024-Jun-10,21:59:00,41.75729,N,12.39586,E,5.4,22.75,2,0,2
2024-Jun-10,22:00:00,41.75729,N,12.39586,E,5.4,22.75,2,0,2
2024-Jun-10,22:01:00,41.75729,N,12.39586,E,5.4,22.75,2,0,2
2024-Jun-10,22:02:00,41.75729,N,12.39586,E,5.4,22.75,2,0,2
2024-Jun-10,22:03:00,41.75729,N,12.39586,E,5.4,22.75,2,0,4
2024-Jun-10,22:04:00,41.75729,N,12.39586,E,5.4,22.75,1,0,5
2024-Jun-10,22:05:00,41.75729,N,12.39586,E,5.4,22.75,2,0,2
2024-Jun-10,22:06:00,41.75729,N,12.39586,E,5.4,22.75,4,0,0
2024-Jun-10,22:07:00,41.75729,N,12.39586,E,5.4,22.75,2,0,2
2024-Jun-10,22:08:00,41.75729,N,12.39586,E,5.4,22.75,1,0,3
2024-Jun-10,22:09:00,41.75729,N,12.39586,E,5.4,22.50,3,0,1
2024-Jun-10,22:10:00,41.75729,N,12.39586,E,5.4,22.50,4,0,0
2024-Jun-10,22:11:00,41.75729,N,12.39586,E,5.4,22.75,4,0,0
2024-Jun-10,22:12:00,41.75729,N,12.39586,E,5.4,22.50,3,0,1
2024-Jun-10,22:13:00,41.75729,N,12.39586,E,5.4,22.50,3,0,0
2024-Jun-10,22:14:00,41.75729,N,12.39586,E,5.4,22.50,4,0,0
2024-Jun-10,22:15:00,41.75729,N,12.39586,E,5.4,22.50,4,0,0
2024-Jun-10,22:16:00,41.75729,N,12.39586,E,5.4,22.50,4,0,0
2024-Jun-10,22:17:00,41.75729,N,12.39586,E,5.4,22.50,4,0,0
2024-Jun-10,22:18:00,41.75729,N,12.39586,E,5.4,22.50,4,0,0
2024-Jun-10,22:19:00,41.75729,N,12.39586,E,5.4,22.75,4,0,0
2024-Jun-10,22:20:00,41.75729,N,12.39586,E,5.4,22.50,4,0,0
2024-Jun-10,22:21:00,41.75729,N,12.39586,E,5.4,22.50,0,0,5
2024-Jun-10,22:22:00,41.75729,N,12.39586,E,5.4,22.50,1,0,2
2024-Jun-10,22:23:00,41.75729,N,12.39586,E,5.4,22.50,2,0,2
2024-Jun-10,22:24:00,41.75729,N,12.39586,E,5.4,22.50,0,0,4
2024-Jun-10,22:25:00,41.75729,N,12.39586,E,5.4,22.50,2,0,2
2024-Jun-10,22:26:00,41.75729,N,12.39586,E,5.3,22.50,3,0,1
2024-Jun-10,22:27:00,41.75729,N,12.39586,E,5.3,22.50,1,0,3
2024-Jun-10,22:28:00,41.75729,N,12.39586,E,5.3,22.50,3,0,1
2024-Jun-10,22:29:00,41.75729,N,12.39586,E,5.3,22.50,3,0,1
2024-Jun-10,22:30:00,41.75729,N,12.39586,E,5.3,22.50,2,0,2
2024-Jun-10,22:31:00,41.75729,N,12.39586,E,5.3,22.25,2,0,2
2024-Jun-10,22:32:00,41.75729,N,12.39586,E,5.3,22.50,2,0,1
2024-Jun-10,22:33:00,41.75729,N,12.39586,E,5.3,22.50,2,0,2
2024-Jun-10,22:34:00,41.75729,N,12.39586,E,5.3,22.50,3,0,1
2024-Jun-10,22:35:00,41.75729,N,12.39586,E,5.3,22.50,3,0,1
2024-Jun-10,22:36:00,41.75729,N,12.39586,E,5.3,22.50,2,0,2
2024-Jun-10,22:37:00,41.75729,N,12.39586,E,5.3,22.50,1,0,4
2024-Jun-10,22:38:00,41.75729,N,12.39586,E,5.3,22.50,0,0,4
2024-Jun-10,22:39:00,41.75729,N,12.39586,E,5.3,22.50,2,0,2
2024-Jun-10,22:40:00,41.75729,N,12.39586,E,5.3,22.50,2,0,2
2024-Jun-10,22:41:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:42:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:43:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:44:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:45:00,41.75729,N,12.39586,E,5.3,22.25,3,0,0
2024-Jun-10,22:46:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:47:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:48:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:49:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:50:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:51:00,41.75729,N,12.39586,E,5.3,22.50,4,0,0
2024-Jun-10,22:52:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:53:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:54:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,22:55:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:56:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:57:00,41.75729,N,12.39586,E,5.3,22.25,3,0,0
2024-Jun-10,22:58:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,22:59:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:00:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:01:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:02:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:03:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:04:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:05:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:06:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:07:00,41.75729,N,12.39586,E,5.3,22.00,3,0,0
2024-Jun-10,23:08:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:09:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:10:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:11:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:12:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:13:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:14:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:15:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:16:00,41.75729,N,12.39586,E,5.3,21.00,4,0,0
2024-Jun-10,23:17:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:18:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:19:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:20:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:21:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:22:00,41.75729,N,12.39586,E,5.3,22.00,3,0,0
2024-Jun-10,23:23:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:24:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:25:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:26:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:27:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:28:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:29:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:30:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:31:00,41.75729,N,12.39586,E,5.3,22.25,4,0,0
2024-Jun-10,23:32:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:33:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:34:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:35:00,41.75729,N,12.39586,E,5.3,22.00,3,0,0
2024-Jun-10,23:36:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:37:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:38:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:39:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:40:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:41:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:42:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:43:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:44:00,41.75729,N,12.39586,E,5.3,21.75,4,0,0
2024-Jun-10,23:45:00,41.75729,N,12.39586,E,5.3,21.75,3,0,0
2024-Jun-10,23:46:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:47:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:48:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:49:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:50:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:51:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:52:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:53:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:54:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:55:00,41.75729,N,12.39586,E,5.2,22.00,3,0,0
2024-Jun-10,23:56:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:57:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:58:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-10,23:59:00,41.75729,N,12.39586,E,5.3,21.75,4,0,0
2024-Jun-11,00:00:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-11,00:01:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-11,00:02:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-11,00:03:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-11,00:04:00,41.75729,N,12.39586,E,5.3,21.75,3,0,0
2024-Jun-11,00:05:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-11,00:06:00,41.75729,N,12.39586,E,5.3,22.00,4,0,0
2024-Jun-11,00:07:00,41.75729,N,12.39586,E,5.3,21.75,4,0,0
2024-Jun-11,00:08:00,41.75729,N,12.39586,E,5.3,21.75,4,0,0
2024-Jun-11,00:09:00,41.75729,N,12.39586,E,5.3,21.75,4,0,0
2024-Jun-11,00:10:00,41.75729,N,12.39586,E,5.3,21.75,2,0,2
2024-Jun-11,00:11:00,41.75729,N,12.39586,E,5.3,21.75,4,0,0
2024-Jun-11,00:12:00,41.75729,N,12.39586,E,5.3,21.75,3,0,1
2024-Jun-11,00:13:00,41.75729,N,12.39586,E,5.3,21.75,4,0,1
2024-Jun-11,00:14:00,41.75729,N,12.39586,E,5.3,21.75,3,0,0
2024-Jun-11,00:15:00,41.75729,N,12.39586,E,5.2,21.75,4,0,0
2024-Jun-11,00:16:00,41.75729,N,12.39586,E,5.2,21.75,4,0,0
2024-Jun-11,00:17:00,41.75729,N,12.39586,E,5.3,21.75,4,0,0
2024-Jun-11,00:18:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:19:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:20:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:21:00,41.75729,N,12.39586,E,5.2,21.75,4,0,0
2024-Jun-11,00:22:00,41.75729,N,12.39586,E,5.2,21.50,3,0,0
2024-Jun-11,00:23:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:24:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:25:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:26:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:27:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:28:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:29:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:30:00,41.75729,N,12.39586,E,5.2,21.50,3,0,0
2024-Jun-11,00:31:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:32:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:33:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:34:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:35:00,41.75729,N,12.39586,E,5.2,21.50,4,0,1
2024-Jun-11,00:36:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,00:37:00,41.75729,N,12.39586,E,5.2,21.50,3,0,0
2024-Jun-11,00:38:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:39:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:40:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,00:41:00,41.75729,N,12.39586,E,5.2,21.25,6,0,0
2024-Jun-11,00:42:00,41.75729,N,12.39586,E,5.2,21.25,1,0,4
2024-Jun-11,00:43:00,41.75729,N,12.39586,E,5.2,21.50,2,0,3
2024-Jun-11,00:44:00,41.75729,N,12.39586,E,5.2,21.25,2,0,4
2024-Jun-11,00:45:00,41.75729,N,12.39586,E,5.3,21.25,3,0,1
2024-Jun-11,00:46:00,41.75729,N,12.39586,E,5.2,21.25,2,0,2
2024-Jun-11,00:47:00,41.75729,N,12.39586,E,5.2,21.25,1,0,2
2024-Jun-11,00:48:00,41.75729,N,12.39586,E,5.2,21.25,1,0,2
2024-Jun-11,00:49:00,41.75729,N,12.39586,E,5.2,21.00,1,0,1
2024-Jun-11,00:50:00,41.75729,N,12.39586,E,5.2,21.00,4,0,0
2024-Jun-11,00:51:00,41.75729,N,12.39586,E,5.2,21.00,4,0,0
2024-Jun-11,00:52:00,41.75729,N,12.39586,E,5.2,21.00,1,0,3
2024-Jun-11,00:53:00,41.75729,N,12.39586,E,5.2,21.00,0,0,3
2024-Jun-11,00:54:00,41.75729,N,12.39586,E,5.2,21.00,3,0,2
2024-Jun-11,00:55:00,41.75729,N,12.39586,E,5.2,21.00,4,0,0
2024-Jun-11,00:56:00,41.75729,N,12.39586,E,5.2,21.00,4,0,1
2024-Jun-11,00:57:00,41.75729,N,12.39586,E,5.2,21.00,4,0,0
2024-Jun-11,00:58:00,41.75729,N,12.39586,E,5.2,21.00,5,0,0
2024-Jun-11,00:59:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:00:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:01:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:02:00,41.75729,N,12.39586,E,5.2,21.25,3,0,0
2024-Jun-11,01:03:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:04:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:05:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:06:00,41.75729,N,12.39586,E,5.2,21.25,5,0,0
2024-Jun-11,01:07:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:08:00,41.75729,N,12.39586,E,5.2,21.25,3,0,0
2024-Jun-11,01:09:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:10:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:11:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:12:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:13:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:14:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:15:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:16:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:17:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:18:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,01:19:00,41.75729,N,12.39586,E,5.2,21.25,3,0,0
2024-Jun-11,01:20:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:21:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:22:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:23:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:24:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:25:00,41.75729,N,12.39586,E,5.3,21.50,4,0,0
2024-Jun-11,01:26:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:27:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:28:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:29:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:30:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:31:00,41.75729,N,12.39586,E,5.2,21.50,3,0,0
2024-Jun-11,01:32:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:33:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:34:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:35:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:36:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:37:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:38:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:39:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:40:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:41:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:42:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:43:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:44:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:45:00,41.75729,N,12.39586,E,5.2,21.50,3,0,0
2024-Jun-11,01:46:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:47:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:48:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:49:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:50:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:51:00,41.75729,N,12.39586,E,5.2,21.50,4,0,0
2024-Jun-11,01:52:00,41.75729,N,12.39586,E,5.2,21.25,1,0,5
2024-Jun-11,01:53:00,41.75729,N,12.39586,E,5.2,21.25,1,0,4
2024-Jun-11,01:54:00,41.75729,N,12.39586,E,5.2,21.25,3,0,2
2024-Jun-11,01:55:00,41.75729,N,12.39586,E,5.2,21.25,1,0,3
2024-Jun-11,01:56:00,41.75729,N,12.39586,E,5.2,21.00,2,0,2
2024-Jun-11,01:57:00,41.75729,N,12.39586,E,5.2,21.00,3,0,1
2024-Jun-11,01:58:00,41.75729,N,12.39586,E,5.2,21.00,5,0,0
2024-Jun-11,01:59:00,41.75729,N,12.39586,E,5.2,21.00,4,0,0
2024-Jun-11,02:00:00,41.75729,N,12.39586,E,5.2,21.00,4,0,0
2024-Jun-11,02:01:00,41.75729,N,12.39586,E,5.2,21.00,4,0,0
2024-Jun-11,02:02:00,41.75729,N,12.39586,E,5.2,21.00,4,0,0
2024-Jun-11,02:03:00,41.75729,N,12.39586,E,5.2,21.25,3,0,0
2024-Jun-11,02:04:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,02:05:00,41.75729,N,12.39586,E,5.2,21.25,4,0,0
2024-Jun-11,02:06:00,41.75729,N,12.39586,E,5.2,21.25,5,0,0
