INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211143.wav,15,2024-06-13,21:11:43,21,2024-06-13,09:11:43,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,vxXwAQ/g/9mxSqW524APFw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211218.wav,15,2024-06-13,21:12:18,21,2024-06-13,09:12:18,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,BmigjgLOnIubPqJMatg7Rg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211235.wav,15,2024-06-13,21:12:35,21,2024-06-13,09:12:35,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,NNb02DI84/kG1CQwERMX4Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211358.wav,15,2024-06-13,21:13:58,21,2024-06-13,09:13:58,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,u5k6RpYy5Z7jzTcZEZqEXg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211413.wav,12.063,2024-06-13,21:14:13,21,2024-06-13,09:14:13,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,3Z2e5wimYiAQm3IdQW/Mew==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211549.wav,15,2024-06-13,21:15:49,21,2024-06-13,09:15:49,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,OzXcFzwH7CXDwLQ3qwMZqg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211620.wav,15,2024-06-13,21:16:20,21,2024-06-13,09:16:20,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,4EKU1NMkTD3ZdebqallorA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211635.wav,15,2024-06-13,21:16:35,21,2024-06-13,09:16:35,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,Qt32wrVdXXTJASqIVrxF9A==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211650.wav,15,2024-06-13,21:16:50,21,2024-06-13,09:16:50,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,Mx98G0EXt50Tn5+OFfWV7Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211721.wav,15,2024-06-13,21:17:21,21,2024-06-13,09:17:21,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,8KqPUB7zYIezQvRfwJ2uFg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211752.wav,15,2024-06-13,21:17:52,21,2024-06-13,09:17:52,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,gdYjKuzewL5WBpzzi5JeLQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211807.wav,15,2024-06-13,21:18:07,21,2024-06-13,09:18:07,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,SkzK8sb/qSgA8gUifHRcuQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211822.wav,15,2024-06-13,21:18:22,21,2024-06-13,09:18:22,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,v/oCLYSwe14ESgdlI7iGFA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211909.wav,15,2024-06-13,21:19:09,21,2024-06-13,09:19:09,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,6KQLTo5pp8VmpuHHFWFTeg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211925.wav,15,2024-06-13,21:19:25,21,2024-06-13,09:19:25,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,5/SyTFLX+5XB5CyiPJeeZA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211940.wav,15,2024-06-13,21:19:40,21,2024-06-13,09:19:40,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,S5xTS0v22dyodJM3emApCw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_211956.wav,15,2024-06-13,21:19:56,21,2024-06-13,09:19:56,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,f4UWu4rvtHrFrdO5rQ3Gbw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_212011.wav,15,2024-06-13,21:20:11,21,2024-06-13,09:20:11,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,1UoOIR73y4gVk/mZPf37yQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_212026.wav,15,2024-06-13,21:20:26,21,2024-06-13,09:20:26,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,rdMVMpAwja++zvn550rbaw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_212042.wav,12.725,2024-06-13,21:20:42,21,2024-06-13,09:20:42,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,3UCazciduh8SNBF1JCGIHg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_212058.wav,15,2024-06-13,21:20:58,21,2024-06-13,09:20:58,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,FTjWUaVoEyvs9R0+QX5efA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_212354.wav,7.589,2024-06-13,21:23:54,21,2024-06-13,09:23:54,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,zUn8miH+dFWAp7Jg0PVChg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_212512.wav,15,2024-06-13,21:25:12,21,2024-06-13,09:25:12,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,kWSYW574NmIeJsGAOPLhaQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_212527.wav,15,2024-06-13,21:25:27,21,2024-06-13,09:25:27,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,vE5j1IoTwiNcfFeHtns6IQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_212743.wav,15,2024-06-13,21:27:43,21,2024-06-13,09:27:43,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,fD0h6QI5/bfFTK8uetMcQw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_212844.wav,15,2024-06-13,21:28:44,21,2024-06-13,09:28:44,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,1FO0PiX9mWoDSlVTu3hI9A==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_212859.wav,15,2024-06-13,21:28:59,21,2024-06-13,09:28:59,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,bhDj4sA1RTAum5J7izItBg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_213000.wav,15,2024-06-13,21:30:00,21,2024-06-13,09:30:00,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,rrwqBJ13VEdOTBAw1vW6gA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_213015.wav,15,2024-06-13,21:30:15,21,2024-06-13,09:30:15,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,cCJPspVzpGW/h/YURzdYxQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_213030.wav,15,2024-06-13,21:30:30,21,2024-06-13,09:30:30,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,kucOdNdVNhHcdL0YasX0JQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_213223.wav,15,2024-06-13,21:32:23,21,2024-06-13,09:32:23,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,qi3Z7TJ96sjKy1C2onePnQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_213439.wav,15,2024-06-13,21:34:39,21,2024-06-13,09:34:39,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,x8J1CZRSYmglyqjol5+25g==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_213702.wav,14.574,2024-06-13,21:37:02,21,2024-06-13,09:37:02,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,S1gkBL8q+1wMpUVTvrXDpA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_213810.wav,5.744,2024-06-13,21:38:10,21,2024-06-13,09:38:10,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,9k5mLwo8n//V7X9uDvsjdQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214003.wav,14.994,2024-06-13,21:40:03,21,2024-06-13,09:40:03,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,C6E80qZ6SfDjVKsxn3gDkQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214019.wav,15,2024-06-13,21:40:19,21,2024-06-13,09:40:19,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,py+JOlTiJ1KiGXrXi1Nw3g==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214034.wav,15,2024-06-13,21:40:34,21,2024-06-13,09:40:34,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,hL0I0M7/QCyoSgZzL3yubQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214115.wav,15,2024-06-13,21:41:15,21,2024-06-13,09:41:15,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,lsYWmz9znn612sQmZoCxIA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214145.wav,15,2024-06-13,21:41:45,21,2024-06-13,09:41:45,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,3zalVGFyKtC1lYqSBeX4Pw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214201.wav,15,2024-06-13,21:42:01,21,2024-06-13,09:42:01,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,tdw/Y/5TndDQTha3Eb+vgQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214216.wav,15,2024-06-13,21:42:16,21,2024-06-13,09:42:16,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,tmwWf683MlxCT3Kw1eCyjQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214246.wav,15,2024-06-13,21:42:46,21,2024-06-13,09:42:46,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,+TrXioXE4mum7KqGnM3WGw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214408.wav,14.774,2024-06-13,21:44:08,21,2024-06-13,09:44:08,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,/EybyMTVU+dGqZKijUvT0w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214439.wav,15,2024-06-13,21:44:39,21,2024-06-13,09:44:39,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,e3wvxHR9xq0VLw5IoW6e1w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214702.wav,15,2024-06-13,21:47:02,21,2024-06-13,09:47:02,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,K40rffuPq2HY18i1sJkvOQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214732.wav,15,2024-06-13,21:47:32,21,2024-06-13,09:47:32,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,PXRcOHZphzakXOuqgfPfmw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_214902.wav,15,2024-06-13,21:49:02,21,2024-06-13,09:49:02,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,xoIofGM6lfzRh4iv0LPOrw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215004.wav,15,2024-06-13,21:50:04,21,2024-06-13,09:50:04,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,wwW0184kdCGTvdcdWkStiA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215019.wav,15,2024-06-13,21:50:19,21,2024-06-13,09:50:19,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,Uvny1dP/r5383F7jvyqaNw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215230.wav,15,2024-06-13,21:52:30,21,2024-06-13,09:52:30,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,HNc7CM2xnwWRnN0L94mxCQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215316.wav,15,2024-06-13,21:53:16,21,2024-06-13,09:53:16,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,NcvH2bt4H0A3nAFeFyNKYw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215402.wav,15,2024-06-13,21:54:02,21,2024-06-13,09:54:02,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,nNhH6ehcP4WugOmL9H5UKg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215417.wav,15,2024-06-13,21:54:17,21,2024-06-13,09:54:17,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,yinMs+5Rb3VekE4pbk7fSA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215553.wav,15,2024-06-13,21:55:53,21,2024-06-13,09:55:53,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,lGia9CGtxkPB0iM8w17stA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215458.wav,15,2024-06-13,21:54:58,21,2024-06-13,09:54:58,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,s5hEbNkdjF2mL9oZpn8v2w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215624.wav,15,2024-06-13,21:56:24,21,2024-06-13,09:56:24,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,aGzB8BQLKAX31ttAV6w3kw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215709.wav,15,2024-06-13,21:57:09,21,2024-06-13,09:57:09,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,pVZ1vNmOCQhumo2y5a6LIA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215725.wav,15,2024-06-13,21:57:25,21,2024-06-13,09:57:25,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,jgxxn7n38rr/rb/FY5zpRA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215804.wav,12.099,2024-06-13,21:58:04,21,2024-06-13,09:58:04,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,ldhyTLE5vzNwVMwzqK5lQQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_215842.wav,15,2024-06-13,21:58:42,21,2024-06-13,09:58:42,9,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,upLTJpVeTLLcEuqZY28Ktg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_220140.wav,7.999,2024-06-13,22:01:40,22,2024-06-13,10:01:40,10,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,kLtaKGqOs0M8592x3nal1Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_220510.wav,8.684,2024-06-13,22:05:10,22,2024-06-13,10:05:10,10,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,V6ql0VDFMvfBWuEvy/+EvA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2,,SMU08424_20240613_220911.wav,8.509,2024-06-13,22:09:11,22,2024-06-13,10:09:11,10,41.76915,12.39512,Song Meter Mini Bat,SMU08424,4.3,SMU08424,,,,,,,1,,,,,,LHXG/zS39LfRSnplqmJ5EQ==
