INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_211939.wav,15,2024-06-13,21:19:39,21,2024-06-13,09:19:39,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,8hfJwsNZIlvZQxgPwOKSrw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_211955.wav,15,2024-06-13,21:19:55,21,2024-06-13,09:19:55,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,dfsT36qHxu/LRMaG+g5YYQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212011.wav,15,2024-06-13,21:20:11,21,2024-06-13,09:20:11,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,kB0V0lQTB9+/tE6+Ig0WVA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212027.wav,15,2024-06-13,21:20:27,21,2024-06-13,09:20:27,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,LkjbGMrPluQMu7emBhDq6Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212042.wav,15,2024-06-13,21:20:42,21,2024-06-13,09:20:42,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,+qW1Ao4dQXWZCa0aPTGYRQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212058.wav,15,2024-06-13,21:20:58,21,2024-06-13,09:20:58,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,lz9GxSC7A2a9kNO1mm4VyQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212113.wav,15,2024-06-13,21:21:13,21,2024-06-13,09:21:13,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,EgbFL+JSV2GAtu4woPG+MA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212128.wav,15,2024-06-13,21:21:28,21,2024-06-13,09:21:28,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,J7BK6uspkiiJxuw3iNFcOA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212200.wav,5.775,2024-06-13,21:22:00,21,2024-06-13,09:22:00,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,FPFLtOYUT8RSL5pEOCrs5w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212206.wav,5.614,2024-06-13,21:22:06,21,2024-06-13,09:22:06,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,nUIh1rt6l2JhI+XR0x+DHA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212143.wav,13.377,2024-06-13,21:21:43,21,2024-06-13,09:21:43,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,Axy0wE0kOefkoLatHcPKCA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212300.wav,15,2024-06-13,21:23:00,21,2024-06-13,09:23:00,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,hxry232MmFDr0Amm1Z7ArA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212316.wav,15,2024-06-13,21:23:16,21,2024-06-13,09:23:16,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,Io1XeWtheVerCsMqDniZtw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212347.wav,15,2024-06-13,21:23:47,21,2024-06-13,09:23:47,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,mVJjZbELbD+q+mjpRT5DDA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212332.wav,15,2024-06-13,21:23:32,21,2024-06-13,09:23:32,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,+vkZkrJMNnq/yWUvonsCTg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212403.wav,15,2024-06-13,21:24:03,21,2024-06-13,09:24:03,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,vEFCLJfpF0OnVVa68g9VUA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212418.wav,15,2024-06-13,21:24:18,21,2024-06-13,09:24:18,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,UM/vHGygjy8Lj0Y3iq+gOw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212449.wav,15,2024-06-13,21:24:49,21,2024-06-13,09:24:49,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,I0B2PoRGGJXxrwQM/gRnRg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212433.wav,15,2024-06-13,21:24:33,21,2024-06-13,09:24:33,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,Z02Fl8rUVI7G9jJ5Fct+og==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212504.wav,15,2024-06-13,21:25:04,21,2024-06-13,09:25:04,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,1TnocngCGFaDqz4/+Mpt6g==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212519.wav,15,2024-06-13,21:25:19,21,2024-06-13,09:25:19,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,L3LSlSHJ4wWPT1Gq8QL8Aw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212534.wav,15,2024-06-13,21:25:34,21,2024-06-13,09:25:34,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,PXh9zr6ld6NAyNQ5Vox/cA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212550.wav,15,2024-06-13,21:25:50,21,2024-06-13,09:25:50,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,EqdpPSYxfU+yMoeirPh19g==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212607.wav,15,2024-06-13,21:26:07,21,2024-06-13,09:26:07,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,JyuyNqTRGfl/84J83zeCaQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212622.wav,15,2024-06-13,21:26:22,21,2024-06-13,09:26:22,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,J19AX++V+yIt8FRngRGHMQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212638.wav,15,2024-06-13,21:26:38,21,2024-06-13,09:26:38,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,kwWyVg+mbdsxN2b5Eupupg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212653.wav,15,2024-06-13,21:26:53,21,2024-06-13,09:26:53,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,hL0IpsU+nzydapLiaL0+RQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212708.wav,15,2024-06-13,21:27:08,21,2024-06-13,09:27:08,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,ZdwAfvjujN6mLRdqOdIq/w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212723.wav,15,2024-06-13,21:27:23,21,2024-06-13,09:27:23,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,kc38c5sJp/HWBdd7zKmUJw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212739.wav,15,2024-06-13,21:27:39,21,2024-06-13,09:27:39,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,ECtz68msEMzw94KeS8Ujjw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212754.wav,15,2024-06-13,21:27:54,21,2024-06-13,09:27:54,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,6uCjk5tdcSgdAApb30O6yg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212809.wav,15,2024-06-13,21:28:09,21,2024-06-13,09:28:09,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,X8ACicjk5qnu6UteFUwGiw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212824.wav,15,2024-06-13,21:28:24,21,2024-06-13,09:28:24,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,aTE6es+oN2mlR6+k5WfY4w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212840.wav,15,2024-06-13,21:28:40,21,2024-06-13,09:28:40,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,IykBnVsyZxOR0wWGyCtcpQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212855.wav,15,2024-06-13,21:28:55,21,2024-06-13,09:28:55,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,JaxqX6BdhTb6LjpIOdnxKw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212910.wav,15,2024-06-13,21:29:10,21,2024-06-13,09:29:10,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,37USlktfb/xXQjAs7cRReg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212925.wav,15,2024-06-13,21:29:25,21,2024-06-13,09:29:25,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,ThcMgKcrxLx0u49o7pedqw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212941.wav,15,2024-06-13,21:29:41,21,2024-06-13,09:29:41,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,CUZzOHuBUHwx7zS05CSu7w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_212956.wav,15,2024-06-13,21:29:56,21,2024-06-13,09:29:56,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,VuRoeo5attKzD/s3AtsZxQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213011.wav,15,2024-06-13,21:30:11,21,2024-06-13,09:30:11,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,DcxBLK5m7ErIzPirg/wNDw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213042.wav,15,2024-06-13,21:30:42,21,2024-06-13,09:30:42,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,ezfDdmbbDh4nQKXVK0BwPA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213026.wav,15,2024-06-13,21:30:26,21,2024-06-13,09:30:26,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,3z7rHsBJJ82BNCuFPOr5sw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213057.wav,15,2024-06-13,21:30:57,21,2024-06-13,09:30:57,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,nXDfoOWrbHGFaZgxhyhfBA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213112.wav,15,2024-06-13,21:31:12,21,2024-06-13,09:31:12,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,UJC3xChGhHIFQZRuzxuwzg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213127.wav,15,2024-06-13,21:31:27,21,2024-06-13,09:31:27,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,b+8wMEnTj0YIJUfyEfVjlw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213142.wav,15,2024-06-13,21:31:42,21,2024-06-13,09:31:42,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,68s3TpuVeI/6/Bva9Cd9QQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213158.wav,15,2024-06-13,21:31:58,21,2024-06-13,09:31:58,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,sTnoAMWtZGOjUuiPpLclCg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213213.wav,15,2024-06-13,21:32:13,21,2024-06-13,09:32:13,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,39dPD1pnFh4TCE4MG8MSJw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213228.wav,14.999,2024-06-13,21:32:28,21,2024-06-13,09:32:28,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,MpMDxbUEaig+XjWasQbQeQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213243.wav,15,2024-06-13,21:32:43,21,2024-06-13,09:32:43,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,VDEpEWncfWfB7Sh3ehg/Ww==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213258.wav,15,2024-06-13,21:32:58,21,2024-06-13,09:32:58,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,s9GxigMq97JMkV64dOyy4w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213314.wav,15,2024-06-13,21:33:14,21,2024-06-13,09:33:14,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,NFMxyDmwXlhJmhcrjMz+3A==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213329.wav,15,2024-06-13,21:33:29,21,2024-06-13,09:33:29,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,0T3LK6JpCik7vi5wt9Q8fw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213344.wav,15,2024-06-13,21:33:44,21,2024-06-13,09:33:44,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,AciA4/1ZGO7Jwn6HF2qGTw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213415.wav,15,2024-06-13,21:34:15,21,2024-06-13,09:34:15,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,tUDnGsz6cVjEjJd/KhoYIw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213359.wav,15,2024-06-13,21:33:59,21,2024-06-13,09:33:59,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,GNKO14X4P+ZP0TZhtPELfg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213430.wav,15,2024-06-13,21:34:30,21,2024-06-13,09:34:30,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,oeKn2WPVDuvgtkxG8rV0nQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213501.wav,15,2024-06-13,21:35:01,21,2024-06-13,09:35:01,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,mp7lruMyxrHkdXUV1qyrbw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213445.wav,15,2024-06-13,21:34:45,21,2024-06-13,09:34:45,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,dMrSpCo88AC0xM4QuLa2NQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213516.wav,15,2024-06-13,21:35:16,21,2024-06-13,09:35:16,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,RkCWLwn+uu1MpZ0ySCRqvg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213531.wav,15,2024-06-13,21:35:31,21,2024-06-13,09:35:31,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,Bl06ikAWAAxSh23EQRaiJw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213546.wav,15,2024-06-13,21:35:46,21,2024-06-13,09:35:46,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,W3OWKOCkW0M8DFWjnOAbpQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213602.wav,15,2024-06-13,21:36:02,21,2024-06-13,09:36:02,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,l+NwdPNtR8zOjGSVzoAqTg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213617.wav,15,2024-06-13,21:36:17,21,2024-06-13,09:36:17,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,pEviP5hzXHeabAqCT1vyhA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213632.wav,15,2024-06-13,21:36:32,21,2024-06-13,09:36:32,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,2u0Qv95tcMSyk9ef32PxOQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213647.wav,15,2024-06-13,21:36:47,21,2024-06-13,09:36:47,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,hD+cRD3YDmT4PxOi8YGtJA==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213703.wav,15,2024-06-13,21:37:03,21,2024-06-13,09:37:03,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,6XkeLqRsweKTW6tBPZXF+A==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213733.wav,15,2024-06-13,21:37:33,21,2024-06-13,09:37:33,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,vRt2BXZmze2mP5yHyFVXeg==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213718.wav,15,2024-06-13,21:37:18,21,2024-06-13,09:37:18,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,8CvKCKQc90ERNteLCIimtw==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213749.wav,15,2024-06-13,21:37:49,21,2024-06-13,09:37:49,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,lCdSAS9d/Q+ikafjP6ce8Q==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213804.wav,15,2024-06-13,21:38:04,21,2024-06-13,09:38:04,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,vSKxG5Mw0OmnevpxsXIq+w==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213819.wav,15,2024-06-13,21:38:19,21,2024-06-13,09:38:19,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,OjJZQdVm0TGtrgbbclbZiQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213834.wav,15,2024-06-13,21:38:34,21,2024-06-13,09:38:34,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,dCVQb/IABsNoRZkwK9C/gQ==
/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4,,SMU08425_20240613_213850.wav,15,2024-06-13,21:38:50,21,2024-06-13,09:38:50,9,41.76221,12.39114,Song Meter Mini Bat,SMU08425,4.3,SMU08425,,,,,,,1,,,,,,1Q01/HPFMSpYzoDmddxDvg==
